gene,id,tpm,log2tpm,SampleID,sample_type_code,sample_type,project,tumor_type,median_log2tpm,n,tumor_type_n
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-DK-A6AV-01A-12R-A30C-07,4.2342,2.08549264216447,TCGA-DK-A6AV,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-GU-A42Q-01A-11R-A23W-07,179.1105,7.48478665024689,TCGA-GU-A42Q,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-C4-A0F7-01A-11R-A084-07,31.1934,4.96363133217649,TCGA-C4-A0F7,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CF-A47W-01A-11R-A23W-07,0.9016,-0.133527170284152,TCGA-CF-A47W,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-XF-AAMQ-01A-11R-A42T-07,1.0721,0.113833828959277,TCGA-XF-AAMQ,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-K4-A3WS-01A-11R-A22U-07,4.5078,2.1756204049951,TCGA-K4-A3WS,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-C4-A0EZ-01A-21R-A24X-07,0.2879,-1.74709997129992,TCGA-C4-A0EZ,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CF-A47S-01A-11R-A23W-07,0.9818,-0.0118788695359794,TCGA-CF-A47S,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-ZF-AA5P-01A-11R-A39I-07,4.9902,2.32198580153487,TCGA-ZF-AA5P,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-XF-A9SX-01A-21R-A39I-07,4.1563,2.05876672630353,TCGA-XF-A9SX,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-FD-A3B8-01A-31R-A20F-07,5.6943,2.51204985785665,TCGA-FD-A3B8,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CF-A27C-01A-11R-A16R-07,0.9936,0.00518437585972326,TCGA-CF-A27C,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-XF-A9T4-01A-11R-A39I-07,428.5233,8.74326350584698,TCGA-XF-A9T4,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-HQ-A2OF-01A-11R-A26T-07,0.3712,-1.39137997563951,TCGA-HQ-A2OF,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-DK-AA74-01A-11R-A39I-07,33.8969,5.083506984262,TCGA-DK-AA74,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-FD-A3SM-01A-11R-A22U-07,2.1017,1.07840489186757,TCGA-FD-A3SM,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-KQ-A41P-01A-12R-A33J-07,0.2834,-1.76905922387606,TCGA-KQ-A41P,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-C4-A0F6-01A-11R-A10U-07,2.1806,1.13132607460659,TCGA-C4-A0F6,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-FD-A3B5-01A-11R-A20F-07,87.7681,6.45578913758157,TCGA-FD-A3B5,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-4Z-AA80-01A-11R-A39I-07,0.1374,-2.76219157045438,TCGA-4Z-AA80,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-FD-A3B6-01A-21R-A20F-07,2.4022,1.2703495287331,TCGA-FD-A3B6,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-4Z-AA87-01A-11R-A39I-07,0.1634,-2.52782419632761,TCGA-4Z-AA87,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-DK-A1A6-01A-11R-A13Y-07,1.3647,0.459116814466672,TCGA-DK-A1A6,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-DK-A1AD-01A-11R-A13Y-07,0.3476,-1.48358135836613,TCGA-DK-A1AD,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-BL-A13J-01B-04R-A277-07,40.3571,5.33510804123268,TCGA-BL-A13J,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-FD-A5BS-01A-21R-A26T-07,1.9554,0.974822960976833,TCGA-FD-A5BS,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-2F-A9KW-01A-11R-A38B-07,0.8147,-0.27805868731534,TCGA-2F-A9KW,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-DK-AA6T-01A-11R-A39I-07,0.282,-1.77595972578207,TCGA-DK-AA6T,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-4Z-AA84-01A-11R-A39I-07,9.859,3.3029039075661,TCGA-4Z-AA84,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-FJ-A3Z9-01A-11R-A26T-07,2.1351,1.10104490466714,TCGA-FJ-A3Z9,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CU-A0YR-01A-12R-A10U-07,2.8187,1.50013917869161,TCGA-CU-A0YR,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-FD-A3B3-01A-12R-A206-07,161.9224,7.33924786375819,TCGA-FD-A3B3,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-FD-A43N-01A-11R-A23W-07,3.2039,1.68432504047893,TCGA-FD-A43N,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-BL-A13I-01B-04R-A277-07,2.5486,1.35535462056107,TCGA-BL-A13I,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-KQ-A41S-01A-12R-A33J-07,2.0297,1.02835697555974,TCGA-KQ-A41S,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-4Z-AA86-01A-11R-A39I-07,10.9851,3.4587888203943,TCGA-4Z-AA86,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-E7-A5KF-01A-11R-A28M-07,0.1876,-2.33934514796477,TCGA-E7-A5KF,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-XF-AAN7-01A-11R-A42T-07,3.5067,1.81422226786837,TCGA-XF-AAN7,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-DK-AA6M-01A-11R-A39I-07,5.3671,2.42682830221828,TCGA-DK-AA6M,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-BL-A13I-01A-11R-A13Y-07,0.3837,-1.34483138239041,TCGA-BL-A13I,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CU-A3YL-01A-11R-A22U-07,1.3604,0.45459705653455,TCGA-CU-A3YL,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-ZF-A9RD-01A-11R-A42T-07,149.4537,7.22365133179706,TCGA-ZF-A9RD,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-C4-A0F0-01A-12R-A10U-07,542.8846,9.08452832368435,TCGA-C4-A0F0,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-FD-A3SR-01A-11R-A22U-07,1.7007,0.774586781183158,TCGA-FD-A3SR,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-DK-A6B5-01A-11R-A31N-07,1.197,0.271425676092934,TCGA-DK-A6B5,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-HQ-A5ND-01A-11R-A26T-07,108.682,6.76410194812467,TCGA-HQ-A5ND,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-DK-AA76-01A-11R-A39I-07,0.9137,-0.114503726783476,TCGA-DK-AA76,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CF-A47V-01A-11R-A23W-07,1.8133,0.866551957374767,TCGA-CF-A47V,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-E7-A3Y1-01A-11R-A22U-07,0.8766,-0.173644732384185,TCGA-E7-A3Y1,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-ZF-AA53-01A-11R-A39I-07,17.8876,4.16169423543613,TCGA-ZF-AA53,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-ZF-A9R7-01A-11R-A38B-07,0.8288,-0.253601233452857,TCGA-ZF-A9R7,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-GV-A40G-01A-11R-A23N-07,0.2248,-2.0904956864394,TCGA-GV-A40G,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-4Z-AA7M-01A-11R-A39I-07,6.9704,2.80330970999966,TCGA-4Z-AA7M,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-BT-A2LD-01A-12R-A20F-07,1.2436,0.326077084923131,TCGA-BT-A2LD,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-4Z-AA82-01A-11R-A39I-07,11.22,3.48928602262588,TCGA-4Z-AA82,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-FD-A62P-01A-32R-A30C-07,1.5554,0.646531349989159,TCGA-FD-A62P,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-DK-AA6U-01A-11R-A39I-07,7.5678,2.92177906346554,TCGA-DK-AA6U,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-FD-A3N6-01A-11R-A21D-07,365.2653,8.51284039140159,TCGA-FD-A3N6,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-2F-A9KR-01A-11R-A38B-07,2.7978,1.48944017592585,TCGA-2F-A9KR,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-BL-A13J-01A-11R-A277-07,69.8101,6.12557051808282,TCGA-BL-A13J,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CF-A3MF-01A-12R-A21D-07,0.4153,-1.23344723992369,TCGA-CF-A3MF,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CU-A3KJ-01A-11R-A21D-07,74.9138,6.22735216721429,TCGA-CU-A3KJ,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-FD-A6TC-01A-21R-A33J-07,3.3006,1.72709270905041,TCGA-FD-A6TC,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-BL-A0C8-01A-11R-A277-07,0.1981,-2.26465112981411,TCGA-BL-A0C8,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-XF-A8HB-01A-11R-A36F-07,0.4514,-1.11591009086647,TCGA-XF-A8HB,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-XF-AAN1-01A-31R-A42T-07,0.811,-0.284545872884282,TCGA-XF-AAN1,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-FJ-A871-01A-11R-A352-07,18.037,4.17368712896174,TCGA-FJ-A871,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-UY-A9PA-01A-11R-A38B-07,47.8754,5.58151394796111,TCGA-UY-A9PA,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-E7-A4IJ-01A-31R-A26T-07,0.2235,-2.09850554495243,TCGA-E7-A4IJ,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-XF-AAMZ-01A-11R-A42T-07,0.6859,-0.523048087476103,TCGA-XF-AAMZ,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-XF-AAMR-01A-31R-A42T-07,2.6046,1.38659024966272,TCGA-XF-AAMR,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-BT-A42E-01A-11R-A23W-07,38.6634,5.27326970046433,TCGA-BT-A42E,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-K4-A6FZ-01A-11R-A31N-07,15.6226,3.96648584092532,TCGA-K4-A6FZ,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-DK-A1AF-01A-11R-A13Y-07,56.5697,5.82221262210474,TCGA-DK-A1AF,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-FD-A6TB-01A-12R-A33J-07,1.0179,0.0396999177209514,TCGA-FD-A6TB,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-GU-AATO-01A-11R-A39I-07,0.7167,-0.460568188565167,TCGA-GU-AATO,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-BT-A20U-01A-11R-A14Y-07,100.4457,6.65041561674713,TCGA-BT-A20U,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-DK-A1AA-01A-11R-A13Y-07,84.5111,6.40123963823947,TCGA-DK-A1AA,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-GV-A3JW-01A-11R-A20F-07,0.2373,-2.01566585515951,TCGA-GV-A3JW,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-FD-A5BZ-01A-11R-A28M-07,12.6695,3.66442595063732,TCGA-FD-A5BZ,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-ZF-A9R9-01A-11R-A38B-07,2.2398,1.16979675618325,TCGA-ZF-A9R9,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-G2-AA3F-01A-12R-A42T-07,0.3903,-1.32084647916191,TCGA-G2-AA3F,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-ZF-AA5H-01A-11R-A39I-07,50.5555,5.66008148860757,TCGA-ZF-AA5H,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-XF-A8HD-01A-11R-A36F-07,0.957,-0.0484122051852459,TCGA-XF-A8HD,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-FD-A6TH-01A-11R-A32O-07,1.9178,0.946955386643119,TCGA-FD-A6TH,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-4Z-AA7O-01A-31R-A39I-07,3.2217,1.69229327834944,TCGA-4Z-AA7O,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-DK-A6B6-01A-11R-A30C-07,0.0402,-4.31616882559868,TCGA-DK-A6B6,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-E7-A6MF-01A-12R-A32O-07,0.0243,-4.86564761337664,TCGA-E7-A6MF,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-DK-AA6W-01A-12R-A39I-07,13.3855,3.74367652706114,TCGA-DK-AA6W,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-GC-A3BM-01A-11R-A22U-07,12.5435,3.65001774820045,TCGA-GC-A3BM,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-GU-A42P-01A-11R-A23W-07,1.3326,0.425029547526286,TCGA-GU-A42P,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-GV-A3QI-01A-11R-A220-07,2.1719,1.12558498213352,TCGA-GV-A3QI,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-XF-A9T3-01A-11R-A42T-07,10.2699,3.36175432535244,TCGA-XF-A9T3,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-E7-A8O7-01A-11R-A36F-07,0.5665,-0.794607487010315,TCGA-E7-A8O7,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-DK-AA77-01A-11R-A39I-07,36.2311,5.17955484001932,TCGA-DK-AA77,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-XF-AAML-01A-11R-A42T-07,0.1272,-2.86564761337664,TCGA-XF-AAML,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-2F-A9KQ-01A-11R-A38B-07,6.2903,2.65542052674075,TCGA-2F-A9KQ,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CF-A3MH-01A-11R-A20F-07,7.2924,2.86837069673923,TCGA-CF-A3MH,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-XF-A8HC-01A-11R-A36F-07,0.0644,-3.74855356844142,TCGA-XF-A8HC,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-ZF-AA4T-01A-11R-A38B-07,0.375,-1.37706964907982,TCGA-ZF-AA4T,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-FD-A6TI-01A-11R-A32O-07,8.0278,3.00680068008415,TCGA-FD-A6TI,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-H4-A2HO-01A-11R-A180-07,2.2789,1.19465443421053,TCGA-H4-A2HO,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CF-A47X-01A-31R-A23W-07,0.2492,-1.94786237666482,TCGA-CF-A47X,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-XF-A9SP-01A-11R-A39I-07,1.1094,0.162725652846203,TCGA-XF-A9SP,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-K4-A4AC-01A-21R-A26T-07,61.8337,5.95055473064377,TCGA-K4-A4AC,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-BL-A5ZZ-01A-31R-A30C-07,12.1632,3.60563655770366,TCGA-BL-A5ZZ,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-S5-AA26-01A-11R-A38B-07,4.3537,2.12555192123313,TCGA-S5-AA26,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-E7-A677-01A-11R-A30C-07,4.7285,2.24443043780594,TCGA-E7-A677,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-DK-A1AC-01A-11R-A13Y-07,1.9653,0.982071780198127,TCGA-DK-A1AC,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-GU-A766-01A-11R-A32O-07,5.3671,2.42682830221828,TCGA-GU-A766,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-DK-A2HX-01A-12R-A18C-07,1.9742,0.988557451362822,TCGA-DK-A2HX,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-UY-A8OC-01A-11R-A36F-07,328.4166,8.35942716869915,TCGA-UY-A8OC,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-FD-A5BR-01A-11R-A26T-07,10.57,3.4032677223393,TCGA-FD-A5BR,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-DK-AA6S-01A-21R-A39I-07,6.2174,2.63862994975998,TCGA-DK-AA6S,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-4Z-AA7Q-01A-11R-A39I-07,0.2707,-1.83289903103692,TCGA-4Z-AA7Q,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-HQ-A2OE-01A-11R-A206-07,0.2049,-2.21826261212167,TCGA-HQ-A2OE,01,TP,TCGA-BLCA,BLCA,1.4648323469475,412,BLCA (n=412)
